t_start_s,order0_dBFS,order1_dBFS,order2_dBFS,order3_dBFS
580.0,-20.359,-28.009,-36.945,-45.398
581.0,-22.768,-30.830,-44.041,-51.900
582.0,-21.847,-31.058,-41.803,-49.915
583.0,-23.037,-32.132,-41.539,-49.491
584.0,-24.402,-31.685,-37.998,-49.509
585.0,-21.341,-29.773,-38.496,-49.804
586.0,-24.809,-32.104,-46.793,-53.445
587.0,-23.637,-30.465,-40.776,-48.809
588.0,-22.883,-29.606,-40.302,-48.506
589.0,-23.113,-28.937,-36.733,-49.592
590.0,-21.584,-30.022,-39.522,-49.086
591.0,-20.215,-29.966,-42.782,-51.199
592.0,-22.968,-31.179,-41.961,-51.158
593.0,-23.800,-31.491,-44.079,-52.109
594.0,-22.426,-31.117,-42.816,-49.917
595.0,-22.188,-30.650,-43.269,-49.957
596.0,-24.603,-34.280,-46.376,-54.855
597.0,-22.493,-32.716,-45.201,-53.197
598.0,-22.615,-31.051,-41.287,-48.629
599.0,-21.718,-28.432,-34.936,-47.758
600.0,-19.156,-28.557,-39.438,-48.579
601.0,-21.459,-30.002,-42.981,-50.415
602.0,-20.128,-27.849,-37.417,-46.251
603.0,-17.800,-27.204,-36.854,-44.615
604.0,-18.480,-26.609,-34.982,-45.070
605.0,-19.707,-29.076,-37.957,-48.812
606.0,-17.823,-27.445,-40.551,-47.247
607.0,-17.099,-25.677,-33.894,-45.683
608.0,-20.875,-28.384,-35.837,-43.713
609.0,-20.000,-29.106,-40.237,-47.128
610.0,-21.386,-29.613,-36.879,-43.908
611.0,-24.527,-31.283,-37.452,-45.484
612.0,-22.498,-30.199,-39.790,-49.321
613.0,-24.227,-31.708,-43.754,-54.638
614.0,-24.000,-33.260,-47.913,-57.163
615.0,-31.950,-39.544,-55.060,-64.299
616.0,-25.443,-36.360,-49.724,-57.362
617.0,-25.473,-32.412,-46.048,-53.037
618.0,-30.900,-39.515,-52.826,-62.744
619.0,-35.291,-44.821,-60.639,-70.865
620.0,-36.991,-47.676,-65.669,-76.199
621.0,-44.476,-53.073,-75.506,-85.467
622.0,-46.918,-57.451,-78.758,-87.668
623.0,-33.398,-38.762,-53.659,-59.664
624.0,-29.465,-35.306,-50.507,-56.212
625.0,-32.176,-39.578,-55.914,-62.580
626.0,-44.025,-49.667,-68.223,-77.468
627.0,-33.906,-44.589,-62.601,-70.369
628.0,-31.135,-42.650,-61.751,-72.470
629.0,-39.042,-49.683,-67.383,-83.025
630.0,-61.013,-70.921,-84.785,-88.995
631.0,-32.675,-42.619,-57.661,-65.938
632.0,-29.351,-39.083,-55.036,-65.689
633.0,-27.123,-36.721,-53.578,-65.099
634.0,-26.225,-36.390,-52.794,-63.761
635.0,-27.204,-38.493,-53.521,-65.188
636.0,-27.034,-35.911,-52.336,-61.988
637.0,-27.626,-37.765,-54.426,-64.917
638.0,-31.060,-40.801,-57.454,-67.230
639.0,-32.267,-41.864,-59.354,-70.714
640.0,-31.257,-42.642,-60.850,-75.673
641.0,-30.360,-38.488,-55.609,-65.229
642.0,-30.918,-36.666,-43.535,-59.707
643.0,-41.676,-45.810,-51.816,-65.158
644.0,-48.095,-54.294,-57.646,-70.100
645.0,-61.611,-69.343,-73.399,-85.239
646.0,-63.493,-78.182,-86.723,-89.201
647.0,-64.501,-79.445,-87.639,-89.205
648.0,-49.481,-55.894,-67.704,-84.728
649.0,-36.778,-43.550,-58.985,-72.650
650.0,-36.010,-44.704,-59.741,-76.675
651.0,-30.884,-41.095,-57.503,-69.097
652.0,-31.612,-40.525,-56.042,-66.455
653.0,-34.485,-43.627,-58.263,-69.417
654.0,-30.370,-38.047,-51.852,-61.830
655.0,-28.810,-35.310,-49.616,-58.607
656.0,-24.356,-33.515,-49.440,-57.348
657.0,-28.049,-35.326,-52.116,-59.392
658.0,-26.617,-35.674,-52.195,-60.451
659.0,-25.340,-35.730,-51.099,-60.246
660.0,-28.336,-37.579,-52.202,-62.763
661.0,-29.679,-39.367,-54.553,-65.671
662.0,-30.057,-39.578,-54.736,-64.015
663.0,-25.581,-36.720,-49.976,-58.074
664.0,-21.794,-31.478,-44.877,-51.515
665.0,-23.102,-31.643,-45.890,-51.945
666.0,-27.085,-37.157,-51.810,-59.920
667.0,-26.927,-37.353,-50.782,-59.989
668.0,-24.640,-34.160,-48.837,-57.726
669.0,-23.574,-32.936,-47.546,-56.484
670.0,-22.825,-31.049,-46.140,-54.745
671.0,-23.648,-31.934,-46.291,-53.181
672.0,-23.920,-32.332,-44.799,-52.550
673.0,-21.845,-30.345,-42.636,-50.705
674.0,-22.829,-31.028,-43.049,-50.975
675.0,-21.677,-31.562,-45.581,-53.653
676.0,-18.738,-28.317,-41.905,-49.646
677.0,-18.921,-28.651,-40.712,-47.194
678.0,-18.792,-28.501,-40.570,-48.129
679.0,-24.669,-34.056,-44.208,-56.549
680.0,-27.918,-37.088,-44.951,-59.050
681.0,-26.446,-36.848,-51.311,-61.150
682.0,-25.777,-35.276,-48.454,-57.816
683.0,-22.661,-31.762,-44.075,-52.978
684.0,-20.946,-30.731,-44.536,-53.160
685.0,-21.615,-32.307,-49.605,-58.555
686.0,-25.090,-34.373,-45.866,-54.436
687.0,-21.149,-29.741,-42.533,-50.226
688.0,-18.152,-26.760,-39.696,-46.779
689.0,-17.922,-26.808,-39.085,-45.988
690.0,-17.437,-26.527,-38.780,-45.761
691.0,-18.720,-26.809,-38.502,-45.858
692.0,-19.563,-26.113,-34.085,-43.627
693.0,-20.486,-26.459,-32.895,-44.510
694.0,-21.658,-27.065,-29.952,-38.857
695.0,-20.879,-26.481,-30.198,-38.381
696.0,-15.605,-24.447,-36.869,-44.176
697.0,-15.652,-26.108,-37.757,-43.819
698.0,-13.201,-23.222,-37.735,-43.313
699.0,-13.868,-23.940,-36.509,-42.018
700.0,-12.958,-22.498,-36.346,-41.987
701.0,-15.236,-24.724,-37.992,-43.410
702.0,-18.195,-26.593,-37.258,-43.476
703.0,-19.420,-25.982,-38.444,-44.525
704.0,-28.310,-33.359,-46.407,-50.873
705.0,-22.478,-31.608,-45.761,-50.685
706.0,-25.402,-34.527,-45.304,-53.667
707.0,-23.640,-32.448,-43.993,-51.710
708.0,-27.199,-35.285,-47.288,-54.846
709.0,-30.264,-37.038,-50.700,-58.872
710.0,-27.272,-34.402,-48.484,-55.659
711.0,-27.606,-35.269,-51.738,-59.212
712.0,-30.364,-38.828,-53.955,-60.436
713.0,-29.243,-37.451,-53.406,-61.657
714.0,-29.331,-38.295,-55.530,-62.329
715.0,-29.404,-36.804,-51.584,-59.720
716.0,-27.974,-36.687,-51.572,-60.056
717.0,-27.229,-37.211,-52.337,-62.588
718.0,-25.734,-34.635,-50.165,-56.546
719.0,-27.568,-36.746,-51.893,-59.874
720.0,-29.112,-35.360,-48.210,-57.839
721.0,-32.315,-38.789,-50.389,-62.371
722.0,-30.076,-37.157,-53.166,-61.768
723.0,-33.101,-40.604,-56.669,-65.977
724.0,-33.117,-39.604,-57.661,-67.832
725.0,-32.204,-42.037,-58.268,-69.947
726.0,-33.277,-40.472,-55.269,-66.737
727.0,-31.804,-38.457,-52.935,-63.225
728.0,-32.580,-39.831,-54.461,-65.406
729.0,-29.052,-37.438,-55.714,-65.689
730.0,-30.001,-38.001,-54.315,-62.735
731.0,-25.787,-35.609,-52.358,-60.940
732.0,-27.727,-36.931,-52.355,-60.002
733.0,-25.050,-33.858,-47.655,-57.314
734.0,-29.710,-36.435,-49.807,-59.165
735.0,-25.340,-32.195,-44.720,-55.105
736.0,-29.050,-35.265,-49.142,-59.013
737.0,-25.933,-33.224,-47.486,-55.803
738.0,-20.995,-29.689,-45.044,-52.565
739.0,-23.204,-32.130,-48.646,-56.742
740.0,-27.253,-35.854,-52.081,-59.019
741.0,-29.457,-38.161,-55.760,-65.584
742.0,-31.231,-40.558,-59.448,-71.316
743.0,-29.145,-38.858,-51.081,-65.032
744.0,-33.964,-42.089,-56.822,-70.468
745.0,-30.058,-39.052,-51.357,-66.737
746.0,-28.496,-36.200,-52.137,-63.025
747.0,-30.408,-39.113,-56.873,-66.685
748.0,-29.233,-38.629,-54.087,-65.857
749.0,-27.321,-35.786,-50.372,-58.982
750.0,-26.676,-36.121,-50.451,-61.771
751.0,-32.127,-38.933,-49.384,-63.907
752.0,-32.818,-37.477,-43.449,-54.760
753.0,-30.290,-36.160,-43.472,-55.133
754.0,-34.132,-40.258,-49.217,-64.371
755.0,-34.220,-40.164,-54.563,-68.172
756.0,-31.586,-38.666,-52.679,-63.281
757.0,-25.327,-34.451,-49.067,-57.063
758.0,-25.543,-32.982,-46.437,-54.295
759.0,-23.213,-33.513,-45.416,-53.533
760.0,-25.328,-32.349,-46.320,-53.723
761.0,-23.791,-31.728,-45.770,-52.842
762.0,-23.986,-31.856,-46.157,-53.152
763.0,-21.764,-30.742,-43.337,-50.843
764.0,-20.678,-29.004,-40.853,-48.740
765.0,-22.447,-29.452,-41.515,-48.100
766.0,-23.691,-30.288,-41.421,-48.475
767.0,-23.572,-30.505,-41.093,-47.933
768.0,-23.883,-32.219,-43.747,-50.725
769.0,-22.261,-31.058,-42.843,-51.024
770.0,-23.139,-30.476,-45.146,-52.537
771.0,-23.427,-32.239,-45.295,-52.827
772.0,-21.804,-30.824,-46.706,-54.306
773.0,-24.155,-34.642,-49.369,-57.645
774.0,-22.774,-32.473,-45.932,-53.274
775.0,-23.266,-33.593,-44.032,-50.869
776.0,-26.302,-35.161,-49.086,-56.952
777.0,-22.764,-31.739,-44.256,-50.462
778.0,-26.038,-35.765,-49.836,-58.164
779.0,-23.932,-33.876,-47.253,-55.419
780.0,-21.611,-31.635,-46.588,-53.273
781.0,-23.389,-33.352,-47.354,-54.692
782.0,-24.707,-32.359,-42.802,-48.680
783.0,-22.507,-30.905,-44.106,-50.786
784.0,-22.449,-31.794,-45.352,-52.439
785.0,-21.984,-30.851,-43.908,-50.664
786.0,-21.856,-29.448,-41.873,-48.810
787.0,-22.997,-31.737,-43.769,-51.926
788.0,-18.764,-27.755,-40.662,-47.823
789.0,-18.956,-28.686,-38.489,-47.528
790.0,-20.124,-28.186,-36.935,-45.462
791.0,-19.467,-27.171,-32.618,-40.592
792.0,-17.923,-26.617,-33.771,-43.787
793.0,-17.680,-26.121,-34.091,-43.228
794.0,-17.083,-26.811,-36.807,-45.578
795.0,-17.843,-26.469,-35.985,-45.493
796.0,-18.566,-27.282,-38.818,-45.088
797.0,-21.576,-29.438,-41.837,-48.968
798.0,-25.419,-33.583,-46.279,-54.060
799.0,-23.411,-32.229,-47.217,-55.331
800.0,-23.692,-31.105,-44.448,-52.039
801.0,-20.169,-29.657,-45.521,-52.844
802.0,-17.141,-27.233,-40.095,-46.711
803.0,-18.333,-28.589,-43.521,-50.135
804.0,-19.216,-29.959,-43.082,-49.305
805.0,-25.168,-32.946,-45.794,-53.110
806.0,-21.439,-31.989,-45.836,-52.900
807.0,-23.329,-32.786,-48.412,-55.545
808.0,-22.678,-31.365,-44.880,-52.689
809.0,-24.354,-33.528,-49.021,-56.933
810.0,-29.400,-36.113,-51.573,-59.706
811.0,-28.876,-38.650,-54.895,-64.817
812.0,-33.440,-40.877,-58.765,-66.939
813.0,-40.522,-50.692,-65.434,-78.027
814.0,-35.574,-48.060,-70.092,-86.029
815.0,-37.568,-48.544,-72.019,-86.929
816.0,-35.525,-47.804,-68.544,-85.752
817.0,-38.828,-49.517,-69.510,-85.183
818.0,-35.626,-46.029,-66.057,-82.955
819.0,-30.012,-39.742,-59.470,-71.477
820.0,-32.236,-41.258,-59.088,-71.160
821.0,-33.271,-41.858,-54.642,-72.161
822.0,-29.842,-40.125,-59.538,-74.792
823.0,-31.919,-43.033,-62.823,-76.599
824.0,-32.692,-40.034,-58.317,-71.621
825.0,-32.349,-39.352,-57.095,-68.423
826.0,-28.985,-38.201,-56.449,-67.737
827.0,-25.739,-34.700,-50.193,-60.614
828.0,-24.238,-32.102,-48.735,-59.787
829.0,-23.852,-31.689,-44.812,-54.414
830.0,-25.313,-32.855,-47.737,-55.786
831.0,-25.646,-31.800,-45.998,-53.645
832.0,-26.456,-34.717,-49.932,-60.250
833.0,-26.844,-34.639,-50.112,-59.376
834.0,-28.815,-36.595,-53.484,-64.820
835.0,-32.880,-40.327,-57.048,-69.902
836.0,-34.374,-43.772,-61.883,-77.821
837.0,-35.510,-45.229,-66.029,-82.164
838.0,-36.300,-45.468,-65.040,-81.746
839.0,-36.328,-46.939,-67.557,-82.189
840.0,-32.733,-43.023,-62.556,-74.726
841.0,-32.372,-42.949,-63.602,-78.427
842.0,-34.588,-43.222,-65.522,-75.794
843.0,-38.412,-45.794,-66.439,-77.836
844.0,-37.759,-46.453,-67.467,-80.611
845.0,-30.627,-39.495,-57.823,-70.814
846.0,-31.577,-41.713,-58.445,-71.006
847.0,-28.345,-37.136,-55.764,-66.492
848.0,-31.403,-40.904,-59.062,-70.847
849.0,-32.749,-42.466,-60.306,-73.432
850.0,-30.625,-39.811,-57.261,-68.503
851.0,-28.500,-37.546,-53.085,-64.560
852.0,-27.531,-37.357,-54.382,-65.064
853.0,-29.209,-38.450,-55.457,-65.244
854.0,-23.547,-32.806,-48.428,-58.997
855.0,-26.927,-36.045,-52.753,-62.127
856.0,-23.988,-32.841,-48.050,-55.832
857.0,-20.815,-29.952,-43.438,-53.243
858.0,-21.799,-29.050,-40.826,-48.970
859.0,-22.414,-30.370,-44.467,-51.792
860.0,-26.391,-35.610,-49.813,-56.873
861.0,-25.324,-34.074,-49.419,-58.582
862.0,-29.649,-39.590,-54.978,-63.943
863.0,-23.333,-32.389,-47.139,-56.358
864.0,-23.256,-31.425,-45.997,-53.162
865.0,-24.153,-32.338,-46.416,-53.522
866.0,-26.386,-33.377,-48.813,-56.472
867.0,-29.373,-37.088,-51.323,-59.531
868.0,-25.827,-35.774,-50.174,-58.329
869.0,-27.039,-36.074,-51.578,-58.519
870.0,-24.778,-34.195,-49.703,-56.961
871.0,-25.496,-34.340,-48.677,-56.476
872.0,-22.636,-32.329,-46.777,-55.300
873.0,-24.566,-33.874,-48.244,-56.241
874.0,-23.258,-31.908,-45.528,-52.705
875.0,-24.034,-32.319,-44.866,-52.982
876.0,-19.836,-29.142,-42.563,-49.726
877.0,-21.808,-30.351,-44.597,-51.768
878.0,-19.825,-28.814,-41.750,-49.195
879.0,-17.705,-26.867,-41.154,-47.151
880.0,-19.532,-27.758,-40.045,-46.297
881.0,-20.902,-27.489,-36.109,-46.056
882.0,-21.162,-29.298,-40.987,-48.463
883.0,-20.053,-28.238,-38.409,-47.192
884.0,-20.461,-28.568,-37.585,-49.055
885.0,-19.809,-28.560,-40.038,-47.154
886.0,-18.655,-26.853,-40.239,-46.499
887.0,-18.687,-26.307,-38.741,-45.834
888.0,-17.640,-27.575,-40.077,-45.687
889.0,-22.084,-29.521,-42.301,-48.807
890.0,-25.511,-33.979,-48.133,-55.506
891.0,-23.495,-31.982,-46.957,-53.541
892.0,-24.568,-32.551,-44.563,-52.278
893.0,-20.681,-30.029,-41.641,-50.683
894.0,-22.363,-31.342,-40.048,-52.372
895.0,-27.850,-35.575,-45.432,-56.497
896.0,-27.406,-34.517,-41.212,-53.265
897.0,-18.833,-27.290,-41.349,-47.357
898.0,-18.064,-27.278,-39.509,-45.396
899.0,-18.990,-27.794,-41.946,-48.104
900.0,-24.820,-33.612,-44.099,-53.972
901.0,-24.084,-31.552,-37.590,-49.777
902.0,-20.527,-28.411,-36.939,-46.787
903.0,-21.754,-31.378,-45.012,-50.774
904.0,-28.461,-35.838,-48.594,-57.304
905.0,-25.571,-34.085,-48.258,-56.318
906.0,-27.479,-36.281,-48.008,-59.540
907.0,-24.421,-33.925,-47.661,-57.500
908.0,-29.125,-37.435,-51.646,-62.418
909.0,-25.947,-35.021,-47.401,-56.466
910.0,-20.879,-31.086,-45.805,-53.123
911.0,-22.369,-32.610,-44.603,-52.658
912.0,-18.288,-28.687,-43.373,-49.840
913.0,-20.786,-29.471,-41.831,-48.267
914.0,-18.660,-27.733,-38.656,-47.751
915.0,-18.639,-28.230,-38.723,-46.405
916.0,-20.067,-28.462,-39.303,-48.113
917.0,-19.199,-27.477,-38.033,-46.522
918.0,-20.068,-27.930,-40.121,-47.101
919.0,-18.347,-26.862,-37.492,-45.067
920.0,-17.523,-26.159,-34.820,-44.228
921.0,-15.248,-23.707,-33.750,-42.286
922.0,-16.685,-25.673,-35.777,-43.705
923.0,-14.516,-22.868,-32.291,-40.982
924.0,-15.190,-24.077,-35.700,-41.309
925.0,-15.752,-24.535,-30.020,-36.126
926.0,-17.821,-24.916,-32.333,-41.545
927.0,-14.380,-23.997,-36.192,-41.805
928.0,-15.035,-23.531,-35.552,-41.348
929.0,-15.596,-24.239,-35.582,-41.373
930.0,-14.120,-22.537,-34.538,-40.302
931.0,-15.287,-25.044,-37.139,-42.870
932.0,-14.172,-22.951,-35.359,-40.864
933.0,-14.050,-23.217,-34.892,-40.527
934.0,-13.135,-22.168,-35.202,-40.534
935.0,-14.993,-23.705,-36.105,-42.444
936.0,-11.992,-21.409,-35.090,-40.892
937.0,-13.639,-23.764,-34.806,-40.809
938.0,-12.281,-22.344,-34.561,-40.472
939.0,-12.993,-22.927,-34.493,-41.006
940.0,-15.330,-23.273,-32.104,-39.991
941.0,-18.217,-25.446,-30.985,-37.833
942.0,-20.872,-27.161,-33.813,-37.705
943.0,-33.436,-38.743,-51.257,-56.126
944.0,-38.412,-45.301,-60.380,-69.748
945.0,-48.303,-59.665,-71.314,-81.574
946.0,-21.436,-32.559,-44.692,-49.295
947.0,-19.690,-28.603,-41.752,-48.451
948.0,-18.774,-27.798,-40.389,-47.124
949.0,-21.517,-30.059,-42.249,-49.381
950.0,-21.413,-30.380,-43.464,-51.918
951.0,-22.096,-30.556,-44.861,-53.716
952.0,-20.962,-30.986,-44.605,-52.647
953.0,-21.055,-29.921,-42.663,-49.768
954.0,-24.079,-32.580,-45.355,-54.028
955.0,-25.099,-32.753,-47.907,-57.389
956.0,-24.235,-32.976,-49.990,-59.991
957.0,-25.156,-36.066,-50.240,-58.222
958.0,-26.246,-36.664,-52.887,-61.513
959.0,-31.012,-41.574,-58.667,-67.180
960.0,-30.553,-39.372,-56.726,-68.858
961.0,-24.858,-32.831,-48.413,-58.724
962.0,-26.486,-35.281,-50.489,-61.104
963.0,-29.412,-38.907,-54.415,-66.056
964.0,-25.320,-35.300,-50.239,-61.344
965.0,-27.114,-36.757,-53.472,-65.691
966.0,-26.961,-38.111,-54.634,-65.752
967.0,-29.313,-38.875,-53.651,-64.739
968.0,-24.018,-33.764,-47.122,-55.965
969.0,-24.222,-33.058,-44.724,-53.177
970.0,-24.575,-31.798,-41.698,-52.765
971.0,-28.610,-34.892,-43.420,-58.050
972.0,-30.699,-36.677,-49.991,-62.135
973.0,-31.617,-39.057,-53.637,-64.942
974.0,-31.085,-40.105,-55.626,-67.758
975.0,-26.067,-35.567,-49.271,-58.089
976.0,-25.016,-34.503,-48.118,-57.011
977.0,-30.162,-39.426,-55.531,-66.156
978.0,-33.772,-40.676,-53.301,-67.815
979.0,-33.450,-39.774,-52.230,-68.309
980.0,-31.466,-38.442,-54.302,-65.346
981.0,-31.600,-38.928,-54.807,-65.841
982.0,-29.121,-39.278,-53.407,-63.855
983.0,-26.081,-35.053,-47.791,-56.951
984.0,-28.667,-36.412,-49.983,-62.575
985.0,-33.971,-40.035,-52.532,-66.842
986.0,-34.324,-41.502,-56.785,-70.711
987.0,-32.962,-42.606,-60.618,-73.493
988.0,-33.101,-42.330,-60.547,-73.955
989.0,-37.034,-45.465,-64.014,-79.833
990.0,-37.719,-43.885,-51.326,-69.178
991.0,-34.939,-41.867,-47.652,-61.287
992.0,-33.652,-40.958,-49.440,-66.775
993.0,-34.694,-42.669,-52.169,-65.921
994.0,-32.931,-39.872,-56.784,-67.796
995.0,-33.060,-40.074,-58.074,-70.003
996.0,-30.670,-39.055,-56.833,-66.624
997.0,-24.834,-35.299,-54.653,-65.135
998.0,-30.632,-36.951,-53.824,-62.427
999.0,-28.968,-37.679,-52.182,-62.579
1000.0,-27.390,-37.261,-54.820,-62.041
1001.0,-29.785,-39.112,-54.847,-67.188
1002.0,-30.590,-41.188,-57.027,-70.352
1003.0,-29.554,-38.409,-57.755,-72.512
1004.0,-29.563,-36.525,-52.545,-62.689
1005.0,-29.000,-38.281,-55.113,-61.606
1006.0,-25.919,-36.483,-55.564,-66.057
1007.0,-27.951,-37.484,-54.964,-63.066
1008.0,-29.370,-37.561,-52.541,-63.075
1009.0,-28.144,-37.974,-54.617,-66.695
1010.0,-27.632,-37.041,-54.186,-63.757
1011.0,-25.702,-36.050,-50.264,-63.348
1012.0,-24.834,-36.009,-52.240,-64.975
1013.0,-30.917,-42.395,-59.002,-71.665
1014.0,-39.387,-45.400,-55.928,-71.680
1015.0,-35.132,-41.074,-53.261,-69.830
1016.0,-33.097,-40.396,-55.470,-70.159
1017.0,-29.518,-38.592,-57.382,-71.058
1018.0,-30.002,-39.343,-56.089,-70.409
1019.0,-31.885,-40.468,-56.855,-70.319
1020.0,-30.585,-40.514,-60.954,-74.099
1021.0,-29.883,-40.228,-59.793,-72.554
1022.0,-28.546,-37.987,-53.971,-66.226
1023.0,-31.495,-39.319,-51.546,-64.117
1024.0,-29.474,-36.952,-52.141,-62.825
1025.0,-27.096,-35.409,-49.601,-62.282
1026.0,-26.129,-34.929,-50.366,-61.928
1027.0,-27.712,-36.275,-50.610,-61.901
1028.0,-25.553,-34.717,-49.681,-59.807
1029.0,-23.025,-32.718,-49.481,-57.937
1030.0,-22.375,-32.481,-48.413,-57.853
1031.0,-25.895,-33.480,-41.655,-53.178
1032.0,-23.160,-31.157,-40.347,-53.413
1033.0,-20.244,-30.122,-42.262,-51.523
1034.0,-21.785,-29.528,-41.511,-49.629
1035.0,-22.055,-29.140,-36.748,-49.635
1036.0,-19.889,-28.839,-39.394,-47.929
1037.0,-19.948,-28.865,-41.514,-49.027
1038.0,-19.302,-26.873,-37.960,-45.755
1039.0,-18.658,-26.534,-39.231,-46.598
1040.0,-16.951,-25.886,-38.552,-45.504
1041.0,-17.623,-26.120,-39.649,-46.222
1042.0,-18.372,-26.621,-39.966,-46.041
1043.0,-16.635,-26.561,-38.655,-45.576
1044.0,-17.203,-26.822,-40.146,-47.026
1045.0,-16.596,-25.980,-37.199,-43.731
1046.0,-18.373,-25.456,-39.605,-45.989
1047.0,-19.488,-26.812,-37.857,-44.591
1048.0,-17.273,-26.574,-38.676,-44.746
1049.0,-15.754,-25.174,-37.830,-44.174
1050.0,-16.963,-25.695,-38.077,-44.231
1051.0,-18.187,-26.943,-37.667,-44.544
1052.0,-17.079,-25.644,-37.967,-44.281
1053.0,-17.643,-26.356,-39.213,-45.553
1054.0,-17.468,-26.799,-38.177,-44.403
1055.0,-17.928,-26.885,-38.263,-44.486
1056.0,-18.027,-25.807,-37.773,-44.626
1057.0,-16.450,-25.332,-35.935,-43.735
1058.0,-17.823,-25.563,-36.462,-44.697
1059.0,-16.010,-25.166,-36.423,-43.725
1060.0,-18.230,-25.713,-38.714,-45.446
1061.0,-18.166,-27.703,-37.961,-44.917
1062.0,-18.220,-26.908,-39.083,-45.638
1063.0,-18.767,-27.769,-40.469,-46.707
1064.0,-16.851,-26.003,-37.936,-45.022
1065.0,-20.090,-27.068,-39.765,-46.179
1066.0,-16.913,-26.537,-40.171,-47.227
1067.0,-18.484,-27.735,-40.225,-47.464
1068.0,-20.817,-29.367,-39.869,-50.593
1069.0,-24.281,-31.480,-41.518,-52.777
1070.0,-25.202,-32.350,-39.719,-48.564
1071.0,-23.732,-30.836,-42.201,-48.910
1072.0,-23.184,-30.038,-38.568,-49.145
1073.0,-21.560,-29.690,-41.288,-50.873
1074.0,-19.621,-26.868,-34.854,-46.166
1075.0,-23.763,-30.741,-38.511,-49.418
1076.0,-20.716,-29.522,-41.231,-50.486
1077.0,-19.717,-27.970,-36.360,-45.120
1078.0,-18.175,-26.786,-40.378,-47.102
1079.0,-17.777,-26.663,-39.582,-45.861
1080.0,-20.773,-28.131,-40.164,-46.808
1081.0,-33.935,-42.854,-55.576,-63.328
1082.0,-25.094,-34.874,-51.539,-62.349
1083.0,-23.819,-33.152,-45.978,-54.097
1084.0,-21.704,-29.631,-41.357,-49.281
1085.0,-19.222,-28.125,-38.601,-45.301
1086.0,-17.101,-25.609,-34.814,-41.760
1087.0,-16.612,-25.290,-35.042,-42.967
1088.0,-16.090,-24.551,-33.570,-42.287
1089.0,-17.876,-26.867,-37.522,-45.141
1090.0,-15.975,-25.399,-37.193,-43.750
1091.0,-17.722,-26.242,-36.996,-43.381
1092.0,-18.749,-25.653,-38.432,-44.176
1093.0,-17.550,-26.854,-39.866,-46.770
1094.0,-19.684,-28.088,-41.208,-48.839
1095.0,-23.588,-32.091,-46.195,-53.682
1096.0,-27.739,-36.997,-52.612,-62.786
1097.0,-30.276,-38.857,-56.094,-68.244
1098.0,-29.360,-38.603,-57.270,-68.389
1099.0,-31.389,-40.576,-58.741,-68.754
1100.0,-27.067,-36.340,-52.900,-61.977
1101.0,-26.980,-34.767,-51.679,-60.271
1102.0,-22.048,-30.506,-46.288,-53.849
1103.0,-21.360,-30.060,-44.079,-51.488
1104.0,-20.475,-27.849,-40.293,-47.345
1105.0,-23.952,-32.651,-46.083,-54.384
1106.0,-19.927,-27.439,-39.436,-46.082
1107.0,-20.241,-26.617,-37.866,-45.198
1108.0,-20.217,-27.741,-36.503,-46.571
1109.0,-19.334,-27.176,-40.006,-46.251
1110.0,-20.469,-27.228,-39.862,-46.717
1111.0,-16.700,-25.792,-38.720,-44.811
1112.0,-17.598,-26.130,-38.120,-44.371
1113.0,-15.499,-24.931,-36.719,-42.552
1114.0,-17.163,-25.985,-38.095,-43.704
1115.0,-14.943,-23.741,-36.349,-42.809
1116.0,-14.570,-23.836,-36.975,-43.758
1117.0,-16.936,-24.715,-38.145,-44.564
1118.0,-20.532,-26.054,-38.359,-44.162
1119.0,-17.053,-24.285,-36.440,-43.437
1120.0,-16.378,-23.796,-35.762,-43.528
1121.0,-16.142,-24.544,-37.424,-44.197
1122.0,-15.653,-25.094,-36.452,-42.840
1123.0,-16.654,-24.292,-36.082,-43.202
1124.0,-15.809,-24.447,-36.778,-43.057
1125.0,-15.578,-24.405,-35.786,-42.142
1126.0,-16.512,-23.667,-36.442,-43.225
1127.0,-17.557,-24.872,-36.048,-43.157
1128.0,-16.554,-23.721,-33.437,-42.337
1129.0,-17.168,-24.063,-33.356,-40.315
1130.0,-19.796,-25.382,-32.146,-40.036
1131.0,-31.078,-35.483,-43.159,-51.115
1132.0,-23.101,-29.316,-34.608,-38.699
1133.0,-29.411,-35.338,-42.656,-48.046
1134.0,-29.318,-37.903,-48.130,-54.493
1135.0,-17.174,-26.303,-36.423,-42.227
1136.0,-22.245,-33.383,-47.664,-54.309
1137.0,-26.526,-38.121,-53.536,-60.836
1138.0,-29.398,-41.700,-56.212,-64.613
1139.0,-36.705,-47.059,-60.951,-70.034
1140.0,-54.470,-65.343,-76.959,-84.295
1141.0,-62.911,-78.659,-87.463,-89.198
1142.0,-64.673,-79.234,-87.697,-89.244
1143.0,-63.514,-79.245,-87.830,-89.317
1144.0,-63.566,-79.090,-87.824,-89.295
1145.0,-63.918,-79.391,-87.757,-89.331
1146.0,-64.063,-79.213,-87.875,-89.376
1147.0,-64.819,-78.727,-87.748,-89.260
