t_start_s,order0_dBFS,order1_dBFS,order2_dBFS,order3_dBFS
959.0,-17.847,-26.563,-34.979,-43.344
960.0,-17.865,-25.450,-32.755,-41.777
961.0,-18.524,-25.475,-33.597,-41.612
962.0,-17.776,-24.972,-35.366,-44.253
963.0,-18.268,-26.534,-35.349,-43.681
964.0,-17.299,-26.108,-34.914,-43.267
965.0,-16.582,-24.719,-33.465,-41.814
966.0,-17.087,-23.735,-31.515,-42.620
967.0,-16.099,-23.758,-32.708,-41.447
968.0,-14.695,-23.088,-32.904,-39.759
969.0,-14.290,-22.419,-30.393,-38.593
970.0,-14.971,-23.890,-30.985,-36.532
971.0,-15.716,-24.019,-29.471,-35.388
972.0,-15.880,-26.140,-32.800,-38.601
973.0,-15.099,-24.994,-32.143,-39.854
974.0,-15.928,-24.901,-34.704,-40.468
975.0,-14.666,-23.310,-34.943,-41.070
976.0,-16.720,-24.909,-35.835,-41.676
977.0,-16.148,-24.980,-37.247,-43.517
978.0,-17.956,-25.433,-33.665,-42.796
979.0,-21.984,-27.653,-33.588,-38.730
980.0,-19.301,-27.067,-32.494,-42.467
981.0,-21.019,-27.990,-33.655,-41.398
982.0,-17.385,-25.081,-31.805,-42.093
983.0,-16.833,-24.518,-33.596,-42.315
